timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,"UserId"
1622138834384,329,Delete User Transaction-0,200,OK,Thread Group 1-5,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5209,329,0,0,5209
1622138834449,334,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,764,304,5,5,null,0,0,0,5210
1622138834449,334,Delete User Transaction-0,200,OK,Thread Group 1-4,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5210,334,0,0,5210
1622138834521,328,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,764,304,5,5,null,0,1,0,5211
1622138834522,328,Delete User Transaction-0,200,OK,Thread Group 1-3,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5211,328,0,0,5211
1622138834582,337,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,764,304,5,5,null,0,1,0,5212
1622138834582,337,Delete User Transaction-0,200,OK,Thread Group 1-1,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5212,337,0,0,5212
1622138834644,339,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,764,304,5,5,null,0,0,0,5213
1622138834644,339,Delete User Transaction-0,200,OK,Thread Group 1-2,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5213,339,0,0,5213
1622138834714,335,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,764,304,5,5,null,0,1,0,5214
1622138834715,335,Delete User Transaction-0,200,OK,Thread Group 1-5,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5214,335,0,0,5214
1622138834784,337,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,764,304,5,5,null,0,0,0,5215
1622138834784,337,Delete User Transaction-0,200,OK,Thread Group 1-4,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5215,336,0,0,5215
1622138834851,335,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,764,304,5,5,null,0,1,0,5216
1622138834851,335,Delete User Transaction-0,200,OK,Thread Group 1-3,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5216,335,0,0,5216
1622138834920,328,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,764,304,5,5,null,0,0,0,5217
